Year,Month,Snow precipitation rate,Rain precipitation rate,Average Surface Skin temperature,Wind speed,Total precipitation rate,Temperature,Snow precipitation rate_max,Snow precipitation rate_min,Rain precipitation rate_max,Rain precipitation rate_min,Average Surface Skin temperature_max,Average Surface Skin temperature_min,Wind speed_max,Wind speed_min,Total precipitation rate_max,Total precipitation rate_min,Temperature_max,Temperature_min,Snow precipitation rate_678,Rain precipitation rate_678,Average Surface Skin temperature_678,Wind speed_678,Total precipitation rate_678,Temperature_678
2000.0,6.5,4.2192157226339516e-07,3.724302020107946e-05,289.30192565917963,3.0727332731088004,3.766499178065412e-05,289.0530089060465,2.8404956935901284e-06,0.0,9.206091599480714e-05,6.9061088424859914e-06,301.1789810180664,275.5559020996094,3.6670838356018067,2.441415882110596,9.206091599480714e-05,6.9214112727422615e-06,301.37079162597655,274.7742553710938,0.0,6.560065448866226e-05,299.92768707275394,2.572547674179077,6.560065448866226e-05,299.7434855143229
2001.0,6.5,8.262633198915375e-07,3.1630368992334e-05,289.27651074727373,3.072462134559949,3.245665666516591e-05,289.11183255513504,5.531189503926725e-06,0.0,7.059237887006021e-05,3.6113541455051745e-06,302.339665222168,276.9345428466797,3.900530159473419,2.341782975196838,7.059237887006021e-05,3.6113541455051745e-06,302.21055603027344,276.64244232177737,0.0,6.576687495301788e-05,299.3399642944336,2.448382290204366,6.576687495301788e-05,299.1343714396159
2002.0,6.5,2.3754111957245232e-07,4.0968028417864854e-05,289.49199396769205,2.9627586543560027,4.120558057062832e-05,289.2626655578613,1.770584687221799e-06,0.0,7.985131269379053e-05,1.1337416572132497e-05,301.07660522460935,277.7109664916992,3.5849166035652162,2.19977787733078,7.985131269379053e-05,1.1346104156473302e-05,301.0249053955078,277.4921508789063,0.0,6.130651302858798e-05,299.6999877929687,2.5033912976582844,6.130651302858798e-05,299.5126993815104
2003.0,6.5,4.7651779637597943e-07,4.12268438007383e-05,288.8428359985351,2.890148628751437,4.170337133473367e-05,288.6403039296468,4.606612890256656e-06,0.0,0.0001120009877922712,4.753407233692997e-06,301.21078338623045,275.2324691772461,3.6409058928489686,2.1855080127716064,0.0001120009877922712,4.976250011168304e-06,301.37841644287107,274.9961685180664,0.0,8.302678385613641e-05,300.07401275634766,2.4390012741088865,8.302678385613641e-05,299.899629720052
2004.0,6.5,1.4655940549325916e-06,3.1087408946935596e-05,289.5355405171712,2.8521206319332126,3.255300954852676e-05,289.40601094563806,1.3334596678760135e-05,0.0,6.336235346680042e-05,2.229274207365961e-06,301.51428070068357,275.8535186767578,3.6343757271766663,2.0680280327796936,6.336235346680042e-05,2.229274207365961e-06,301.95348205566404,275.67239532470705,0.0,5.53270613939579e-05,299.73245493570965,2.3434056838353476,5.53270613939579e-05,299.826953125
2005.0,6.5,9.612099214499163e-07,4.320645214382543e-05,289.0892911275228,2.8798844953378038,4.416764654138205e-05,289.17981211344403,5.349435514290235e-06,0.0,0.0001184650398499798,5.404717717283347e-06,301.20949401855466,273.16616973876955,3.6407782316207884,2.471310245990753,0.0001184650398499798,5.417762054094055e-06,301.43712615966797,273.99827575683594,0.0,9.014947469646965e-05,300.4363698323568,2.613327912489573,9.014947469646965e-05,300.6019515991211
2006.0,6.5,5.250798053375167e-07,3.829318962213317e-05,289.64943771362306,2.7992701778809237,3.8818288392879666e-05,289.7184448242187,3.567187502540037e-06,0.0,0.0001199671776703326,4.962479874848214e-06,301.38402557373047,277.4697860717773,3.7695082068443297,2.199347233772278,0.0001199671776703326,4.962479874848214e-06,301.1928939819336,277.3705795288086,0.0,7.719086121748357e-05,300.7798416137695,2.4052454590797425,7.719086121748357e-05,300.7008611043294
2007.0,6.5,1.724198364569385e-08,3.95189944735345e-05,289.7969230651856,2.7674481978019077,3.9536236674090715e-05,289.7691881815592,1.632142873242426e-07,0.0,0.00013699449445994105,4.962708317179931e-06,300.95787658691404,276.70728759765626,3.424872624874115,2.2003175973892213,0.00013699449445994105,4.962708317179931e-06,300.61836395263674,276.99893341064455,0.0,7.855853121630692e-05,299.9407160441081,2.4474573294321695,7.855853121630692e-05,299.4815297444662
2008.0,6.5,3.0500998561084953e-06,3.5937137141199105e-05,288.58677177429206,2.6974429607391364,3.8987237161336445e-05,289.00666974385587,2.1776290122943464e-05,0.0,9.811933559831232e-05,2.057758632645346e-06,301.42330780029295,272.89574279785154,3.1821489572525024,2.126506304740906,9.811933559831232e-05,5.412883069766394e-06,301.0055877685547,274.88069305419924,0.0,8.484088102704846e-05,299.09802195231117,2.447817774613698,8.484088102704846e-05,298.7876871744792
2009.0,6.5,3.6553417033999284e-07,3.996855323483335e-05,289.1669873555502,2.734140497446061,4.033412463968489e-05,289.27017936706545,3.1979032314666257e-06,0.0,0.00010066235809063074,4.029536239613663e-06,300.7746887207031,275.51720275878904,3.5429806232452394,2.1854772567749023,0.00010066235809063074,4.029536239613663e-06,300.44660034179685,275.98152618408204,0.0,8.028410902625182e-05,300.2609186808268,2.393737959861755,8.028410902625182e-05,299.9346466064453
2010.0,6.5,1.1387208346036456e-06,4.0854521677147206e-05,288.625580851237,2.844531770547231,4.199323451340812e-05,288.73180656433107,6.778883903280075e-06,0.0,0.00011482594709377736,2.9679166573259863e-06,301.39825744628905,276.63928680419923,3.815395772457123,2.121355044841766,0.00011482594709377736,2.9679166573259863e-06,301.2288452148438,277.13816986083987,0.0,6.375621563468788e-05,299.9297322591146,2.2079564491907755,6.375621563468788e-05,299.5232925415039
