Year,Month,Snow precipitation rate,Rain precipitation rate,Average Surface Skin temperature,Wind speed,Total precipitation rate,Temperature,Snow precipitation rate_max,Snow precipitation rate_min,Rain precipitation rate_max,Rain precipitation rate_min,Average Surface Skin temperature_max,Average Surface Skin temperature_min,Wind speed_max,Wind speed_min,Total precipitation rate_max,Total precipitation rate_min,Temperature_max,Temperature_min,Snow precipitation rate_678,Rain precipitation rate_678,Average Surface Skin temperature_678,Wind speed_678,Total precipitation rate_678,Temperature_678
2000.0,6.5,6.043050923066248e-07,4.3243983837252625e-05,289.51288655598955,3.361081301172575,4.384829050915566e-05,289.22065798441577,5.5477370551670905e-06,0.0,0.00010302985429007094,8.247439495789877e-06,301.7477035522461,276.88719787597654,4.459249830245971,2.6064783453941347,0.00010302985429007094,8.453427449239826e-06,301.34537200927736,276.37889862060547,0.0,6.878216257367362e-05,300.15170644124345,2.8427499572436017,6.878216257367362e-05,299.55876770019535
2001.0,6.5,5.270749706236254e-07,4.2076971233958216e-05,289.36250534057615,3.2550060798724485,4.26041009253216e-05,289.0675406138102,3.1316733839048537e-06,0.0,0.00012087943832739256,1.0741229198174551e-05,302.2121276855469,277.8000183105469,4.01803013086319,2.500603663921356,0.00012087943832739256,1.0741229198174551e-05,301.6108001708984,277.64398193359375,0.0,8.904031019483226e-05,299.1848815917969,2.611704663435618,8.904031019483226e-05,298.61577199300126
2002.0,6.5,8.497636043556615e-07,4.9773107245224914e-05,289.4589879353841,3.0716922869284944,5.062289365014294e-05,289.19843839009604,8.758447529544356e-06,0.0,8.15520001197001e-05,1.9854285528708716e-05,300.378857421875,278.6259033203125,3.802194821834564,2.509757709503174,8.15520001197001e-05,2.062283483610372e-05,299.83115844726564,278.6898727416992,0.0,7.032842889505748e-05,299.3863510131836,2.7225689133008326,7.032842889505748e-05,298.8030268351237
2003.0,6.5,3.449777772942392e-07,4.0650157086474795e-05,289.28125966389973,2.970261531074842,4.0995134088461786e-05,288.97821362813323,3.2578628861301695e-06,0.0,0.00010207268132944591,1.1631169354586745e-05,302.3730224609375,275.51824340820315,3.6324179768562317,2.2495200991630555,0.00010207268132944591,1.1705786300808541e-05,301.87421875,275.65417022705077,0.0,7.095159962773323e-05,300.5980133056641,2.4458664178848264,7.095159962773323e-05,299.9078196207683
2004.0,6.5,1.3710928055116665e-06,3.630784264222105e-05,289.6101027170817,3.015169094999631,3.767893547130068e-05,289.36620521545416,1.0925241826953425e-05,0.0,7.033968831819948e-05,4.83919354792306e-06,302.17667694091796,276.1129119873047,3.6501515984535216,2.4638345003128053,7.033968831819948e-05,4.83919354792306e-06,301.70131530761716,276.0799057006836,0.0,5.0023162293655334e-05,300.1381591796875,2.604376550515493,5.0023162293655334e-05,299.67989044189454
2005.0,6.5,1.2663337733346643e-06,4.316265679638794e-05,289.38063901265457,3.0388647049665445,4.442900760371534e-05,289.28090667724604,7.357641175076424e-06,0.0,8.838979920255952e-05,1.3893770210415824e-05,301.70957336425784,274.6149658203125,3.7221845030784606,2.5557551741600038,8.838979920255952e-05,1.3947983961770661e-05,301.5490249633789,274.9106948852539,0.0,6.773612246130748e-05,300.8447453816732,2.854312666257222,6.773612246130748e-05,300.5181279500325
2006.0,6.5,3.434283801467356e-07,4.268999564089882e-05,289.9606922149658,3.0458864718675613,4.303341133227908e-05,289.7784877777099,2.383850824116962e-06,0.0,0.00010273957668687217,4.808346750451164e-06,301.90724029541013,278.35447692871094,3.7864278674125673,2.472028684616089,0.00010273957668687217,4.808346750451164e-06,301.10479431152345,278.0447708129883,0.0,6.857067989282465e-05,300.7865458170573,2.732238288720449,6.857067989282465e-05,300.17213999430334
2007.0,6.5,3.9531898175330453e-08,4.6362688512620785e-05,290.07687695821124,2.9945712635914483,4.640220935433111e-05,289.92991167704264,2.3589285875758036e-07,0.0,0.00011353881054674276,7.505041662625445e-06,302.0309768676758,277.35888519287107,3.7033750891685484,2.1839869618415833,0.00011353881054674276,7.505041662625445e-06,301.38359375,277.6912338256836,0.0,7.576396698520209e-05,300.3785034179688,2.5658755779266356,7.576396698520209e-05,299.6963068644206
2008.0,6.5,2.9145696764487645e-06,4.251803899345911e-05,289.0593369801839,2.871792496244112,4.543264946050839e-05,289.15246429443357,1.76449569153192e-05,0.0,0.0001261752509890357,6.361465568716085e-06,302.28115997314455,274.039485168457,3.469545078277588,2.109466862678528,0.0001261752509890357,1.0171774329137407e-05,301.4929946899414,276.1072494506836,0.0,9.017472038976849e-05,299.5941838582357,2.5482257127761843,9.017472038976849e-05,298.97096862792966
2009.0,6.5,4.777367290385396e-07,4.6394134452990926e-05,289.60157330830896,2.867267077167829,4.687190307019287e-05,289.43574333190924,3.354798400323489e-06,0.0,0.00010424983811390121,7.636713735337253e-06,300.7326095581055,276.1054351806641,3.4318422436714173,2.241552674770355,0.00010424983811390121,7.636713735337253e-06,300.1522689819336,276.5041000366211,0.0,8.99927207986669e-05,300.28674112955736,2.553974747657776,8.99927207986669e-05,299.60872141520184
2010.0,6.5,1.571384324054274e-06,4.7810184083611294e-05,289.08633104960126,3.083677752812703,4.9381545531446135e-05,288.9995869954427,9.164218772639287e-06,0.0,0.00010057679319288581,4.799604187155637e-06,302.2946517944336,277.48408203125,4.163838505744934,2.2374593377113343,0.00010057679319288581,4.799604187155637e-06,301.61902923583983,277.790055847168,0.0,7.329934293617649e-05,299.9873224894206,2.326983114083608,7.329934293617649e-05,299.2940887451172
